date,home,away,pred
20210104,MIL,DET,0.18316292
20210104,NOP,IND,0.3696093
20210104,GSW,SAC,0.55548042
20210105,BRK,UTA,0.47848801
20210105,MEM,LAL,0.55953774
20210105,DEN,MIN,0.22011475
20210105,LAC,SAS,0.27639603
20210105,POR,CHI,0.42526154
20210106,IND,HOU,0.38498132
20210106,ORL,CLE,0.40198578
20210106,PHI,WAS,0.2149294
20210106,ATL,CHO,0.39454703
20210106,MIA,BOS,0.42806537
20210106,NYK,UTA,0.49891339
20210106,MIL,DET,0.13467659
20210106,NOP,OKC,0.28500815
20210106,PHO,TOR,0.3250598
20210106,GSW,LAC,0.55219785
20210106,SAC,CHI,0.39995525
20210107,BRK,PHI,0.45634951
20210107,MEM,CLE,0.4135123
20210107,DEN,DAL,0.32987319
20210107,LAL,SAS,0.15028792
20210107,POR,MIN,0.32286743
20210108,DET,PHO,0.7022441
20210108,BOS,WAS,0.24025781
20210108,NOP,CHO,0.31766943
20210108,NYK,OKC,0.38339326
20210108,HOU,ORL,0.37819501
20210108,MEM,BRK,0.44620276
20210108,MIL,UTA,0.26058109
20210108,GSW,LAC,0.57750274
20210108,LAL,CHI,0.19426286
20210108,SAC,TOR,0.49396462
20210109,PHI,DEN,0.37320131
20210109,CHO,ATL,0.41562707
20210109,IND,PHO,0.538246
20210109,WAS,MIA,0.52171533
20210109,MIL,CLE,0.27896558
20210109,MIN,SAS,0.52017349
20210109,DAL,ORL,0.36268299
20210109,SAC,POR,0.42355859
20210110,DET,UTA,0.53897156
20210110,LAC,CHI,0.29859448
20210110,BRK,OKC,0.31483451
20210110,NYK,DEN,0.51162056
20210110,HOU,LAL,0.5112987
20210110,MIN,SAS,0.51513434
20210110,GSW,TOR,0.53889368
20210111,CHO,NYK,0.36857208
20210111,CLE,MEM,0.40768573
20210111,ORL,MIL,0.63546623
20210111,WAS,PHO,0.67422047
20210111,ATL,PHI,0.43422039
20210111,POR,TOR,0.49175206
20210111,SAC,IND,0.51389552
20210112,PHI,MIA,0.41041998
20210112,BRK,DEN,0.46669862
20210112,CLE,UTA,0.44956265
20210112,HOU,LAL,0.50821067
20210112,OKC,SAS,0.38647942
20210112,GSW,IND,0.49884695
20210113,CHO,DAL,0.35471481
20210113,DET,MIL,0.72154615
20210113,NYK,BRK,0.51515475
20210113,MIN,MEM,0.54360069
20210113,OKC,LAL,0.64877543
20210113,LAC,NOP,0.38385147
20210113,SAC,POR,0.46202187
20210114,PHI,MIA,0.40434593
20210114,TOR,CHO,0.4223815
20210114,SAS,HOU,0.46278519
20210114,DEN,GSW,0.26708715
20210114,POR,IND,0.45384421
20210115,BOS,ORL,0.24173807
20210115,CLE,NYK,0.36901189
20210115,MIL,DAL,0.21753261
20210115,OKC,CHI,0.43326045
20210115,UTA,ATL,0.36418073
20210115,LAL,NOP,0.25416737
20210115,SAC,LAC,0.53497109
20210116,SAS,HOU,0.46334738
20210116,BRK,ORL,0.24774657
20210116,TOR,CHO,0.41121913
20210116,MEM,PHI,0.44951805
20210116,MIA,DET,0.26354215
20210116,POR,ATL,0.45484219
20210117,BOS,NYK,0.24424128
20210117,DAL,CHI,0.38735295
20210117,DEN,UTA,0.40538576
20210117,SAC,NOP,0.56889255
20210117,LAC,IND,0.40611325
20210118,NYK,ORL,0.32791606
20210118,ATL,MIN,0.24129458
20210118,MIA,DET,0.3037901
20210118,POR,SAS,0.41944714
20210118,MEM,PHO,0.52685446
20210118,BRK,MIL,0.51868513
20210118,TOR,DAL,0.36722238
20210118,CHI,HOU,0.44852617
20210118,LAL,GSW,0.14255925
20210119,DEN,OKC,0.24865812
20210119,UTA,NOP,0.31505827
20210120,CLE,BRK,0.47219913
20210120,IND,DAL,0.33249958
20210120,PHI,BOS,0.38563624
20210120,ATL,DET,0.25744649
20210120,TOR,MIA,0.40170489
20210120,MIN,ORL,0.42112332
20210120,HOU,PHO,0.53416514
20210120,GSW,SAS,0.42496847
20210120,LAC,SAC,0.20780399
20210121,MIL,LAL,0.44635182
20210121,GSW,NYK,0.36010145
20210121,UTA,NOP,0.27021094
20210122,CHO,CHI,0.35534526
20210122,DET,HOU,0.48251394
20210122,IND,ORL,0.25352806
20210122,CLE,BRK,0.44626602
20210122,PHI,BOS,0.36899787
20210122,TOR,MIA,0.41869419
20210122,MIN,ATL,0.57237848
20210122,SAS,DAL,0.42146464
20210122,LAC,OKC,0.24075232
20210122,PHO,DEN,0.35445611
20210122,SAC,NYK,0.52015239
20210123,UTA,GSW,0.25407356
20210123,DET,PHI,0.5598597
20210123,BRK,MIA,0.3897242
20210123,CHI,LAL,0.55363411
20210123,MIN,NOP,0.5565638
20210123,DAL,HOU,0.38096565
20210123,PHO,DEN,0.33671517
20210124,IND,TOR,0.40922493
20210124,BOS,CLE,0.36546272
20210124,LAC,OKC,0.23539681
20210124,ORL,CHO,0.57768196
20210124,SAS,WAS,0.35063118
20210124,MIL,ATL,0.31669563
20210124,POR,NYK,0.47050423
20210125,DET,PHI,0.56864876
20210125,IND,TOR,0.43632454
20210125,ORL,CHO,0.57450813
20210125,BRK,MIA,0.40342659
20210125,CLE,LAL,0.6215052
20210125,CHI,BOS,0.45616097
20210125,DAL,DEN,0.52616829
20210125,GSW,MIN,0.32304329
20210125,POR,OKC,0.41703743
20210126,ATL,LAC,0.43754524
20210126,HOU,WAS,0.2942347
20210126,UTA,NYK,0.27445931
20210127,CHO,IND,0.38926644
20210127,CLE,DET,0.36012215
20210127,ORL,SAC,0.36039681
20210127,ATL,BRK,0.39012093
20210127,MIA,DEN,0.47709603
20210127,PHI,LAL,0.5124659
20210127,TOR,MIL,0.52986092
20210127,NOP,WAS,0.30442757
20210127,SAS,BOS,0.50395149
20210127,PHO,OKC,0.19486946
20210127,UTA,DAL,0.24150032
20210127,GSW,MIN,0.29283089
20210128,DET,LAL,0.65946907
20210128,MIA,LAC,0.51200813
20210128,PHO,GSW,0.27690071
20210128,HOU,POR,0.3166346
20210129,CHO,IND,0.42661995
20210129,ORL,LAC,0.62858528
20210129,WAS,ATL,0.58146614
20210129,NOP,MIL,0.53477425
20210129,NYK,CLE,0.39604134
20210129,TOR,SAC,0.25810188
20210129,MIN,PHI,0.64195198
20210129,OKC,BRK,0.55473274
20210129,SAS,DEN,0.53984017
20210129,UTA,DAL,0.20780892
20210130,CHI,POR,0.31516976
20210130,CHO,MIL,0.53092903
20210130,NOP,HOU,0.39384407
20210130,MIA,SAC,0.30790657
20210130,BOS,LAL,0.49491829
20210130,DAL,PHO,0.55528206
20210130,GSW,DET,0.37541145
20210130,SAS,MEM,0.45704598
20210131,DEN,UTA,0.47221321
20210131,IND,PHI,0.45182747
20210131,NYK,LAC,0.56523079
20210131,TOR,ORL,0.25419563
20210131,WAS,BRK,0.59312386
20210131,MIN,CLE,0.51487679
20210201,ATL,LAL,0.4673304
20210201,MIA,CHO,0.4451136
20210201,CHI,NYK,0.37431282
20210201,CLE,MIN,0.29707283
20210201,MIL,POR,0.18778938
20210201,NOP,SAC,0.28776497
20210201,OKC,HOU,0.5051722
20210201,DAL,PHO,0.52989144
20210201,SAS,MEM,0.49313301
20210202,ORL,TOR,0.58354134
20210202,BRK,LAC,0.50791878
20210202,IND,MEM,0.43559212
20210202,WAS,POR,0.43266243
20210202,GSW,BOS,0.44755501
20210202,UTA,DET,0.16679329
20210203,CHO,PHI,0.46044017
20210203,MIL,IND,0.26590294
20210203,ATL,DAL,0.29913429
20210203,CHI,NYK,0.37537719
20210203,CLE,LAC,0.60125221
20210203,MIA,WAS,0.30137123
20210203,OKC,HOU,0.568241
20210203,SAS,MIN,0.31200473
20210203,NOP,PHO,0.49542676
20210203,SAC,BOS,0.54987816
20201226,MEM,ATL,0.33820395
20201226,CHO,OKC,0.41828214
20201226,DET,CLE,0.49753565
20201226,WAS,ORL,0.50295811
20201226,NYK,PHI,0.46886741
20201226,CHI,IND,0.46116661
20201226,SAS,TOR,0.54234525
20201226,UTA,MIN,0.26691616
20201226,POR,HOU,0.50980318
20201226,SAC,PHO,0.51508119
20210204,ATL,UTA,0.50749678
20210204,DAL,GSW,0.41734792
20210204,PHI,POR,0.25117732
20210204,MEM,HOU,0.44239792
20210204,LAL,DEN,0.39090103
20210205,IND,NOP,0.42212897
20210205,ORL,CHI,0.58070212
20210205,BRK,TOR,0.41942502
20210205,CLE,MIL,0.72337558
20210205,CHO,UTA,0.54859296
20210205,MIA,WAS,0.31962462
20210205,OKC,MIN,0.29368757
20210205,PHO,DET,0.26052851
20210205,LAC,BOS,0.26693065
20210206,NYK,POR,0.39338364
20210206,SAC,DEN,0.60831277
20210206,ORL,CHI,0.58378125
20210206,ATL,TOR,0.45858626
20210206,CLE,MIL,0.74664632
20210206,HOU,SAS,0.23436347
20210206,OKC,MIN,0.30791948
20210206,PHI,BRK,0.36570391
20210206,DAL,GSW,0.57163757
20210206,NOP,MEM,0.41441489
20210206,LAL,DET,0.19115967
20210207,CHO,WAS,0.30042207
20210207,IND,UTA,0.5950155
20210207,NYK,MIA,0.42892714
20210207,PHO,BOS,0.38177275
20210207,LAC,SAC,0.12800802
20210208,CHO,HOU,0.48815362
20210208,CHI,WAS,0.21473863
20210208,MEM,TOR,0.45060368
20210208,DAL,MIN,0.30224102
20210208,SAS,GSW,0.58407209
20210208,PHO,CLE,0.13279404
20210208,DEN,MIL,0.51526318
20210208,LAL,OKC,0.16914235
20210209,DET,BRK,0.52367542
20210209,MIA,NYK,0.33584125
20210209,NOP,HOU,0.45241315
20210209,SAS,GSW,0.55101151
20210209,POR,ORL,0.23456825
20210209,SAC,PHI,0.583306
20210209,UTA,BOS,0.26647546
20210210,WAS,TOR,0.56976535
20210210,DAL,ATL,0.49600592
20210210,BRK,IND,0.35115494
20210210,MEM,CHO,0.43611578
20210210,MIN,LAC,0.68087515
20210210,CHI,NOP,0.35597665
20210210,DEN,CLE,0.16427406
20210210,LAL,OKC,0.16733844
20210210,PHO,MIL,0.50933969
20210211,BOS,TOR,0.42407784
20210211,HOU,MIA,0.40710742
20210211,DET,IND,0.41234688
20210211,GSW,ORL,0.09647729
20210211,POR,PHI,0.52782613
20210212,BOS,DET,0.25716039
20210212,CHO,MIN,0.24030019
20210212,WAS,NYK,0.48953197
20210212,ATL,SAS,0.29598978
20210212,DAL,NOP,0.51401168
20210212,CHI,LAC,0.50539469
20210212,DEN,OKC,0.21236401
20210212,UTA,MIL,0.38015993
20210212,LAL,MEM,0.286862
20210212,POR,CLE,0.22294074
20210212,SAC,ORL,0.32554074
20210213,PHO,PHI,0.4106288
20210213,ATL,IND,0.36847319
20210213,NYK,HOU,0.4484919
20210213,GSW,BRK,0.3381308
20210213,UTA,MIA,0.23432446
20210214,WAS,BOS,0.56329976
20210214,TOR,MIN,0.19604468
20210214,CHO,SAS,0.31242855
20210214,DET,NOP,0.46727054
20210214,OKC,MIL,0.6337446
20210214,DAL,POR,0.449747
20210214,PHO,ORL,0.15178939
20210214,SAC,MEM,0.53930496
20210214,DEN,LAL,0.41870264
20210214,LAC,CLE,0.01730669
20210215,IND,CHI,0.4583541
20210215,WAS,HOU,0.52975919
20210215,NYK,ATL,0.39908772
20210215,UTA,PHI,0.16794145
20210215,GSW,CLE,0.10013066
20210215,LAC,MIA,0.21223247
20210215,SAC,BRK,0.5390421
20210216,BOS,DEN,0.50343092
20210216,MEM,NOP,0.32527975
20210216,MIL,TOR,0.35260189
20210216,MIN,LAL,0.64168263
20210216,OKC,POR,0.44854718
20210216,PHO,BRK,0.36062292
20210217,ORL,NYK,0.64093603
20210217,WAS,DEN,0.59243069
20210217,BOS,ATL,0.3391216
20210217,PHI,HOU,0.36137976
20210217,MIN,IND,0.49046339
20210217,NOP,POR,0.38164731
20210217,CHI,DET,0.28811243
20210217,MEM,OKC,0.30690099
20210217,GSW,MIA,0.29466232
20210217,LAC,UTA,0.50828801
20210218,MIL,TOR,0.36217325
20210218,LAL,BRK,0.29868953
20210218,SAC,MIA,0.47628953
20210219,ORL,GSW,0.67648914
20210219,PHI,CHI,0.41542181
20210219,BOS,ATL,0.3600668
20210219,MEM,DET,0.32465468
20210219,MIL,OKC,0.2049525
20210219,MIN,TOR,0.61232466
20210219,NOP,PHO,0.4550451
20210219,LAC,UTA,0.52314632
20210219,CLE,DEN,0.76491303
20210220,CHO,GSW,0.47370959
20210220,CHI,SAC,0.25822891
20210220,MEM,PHO,0.43179109
20210220,LAL,MIA,0.27115006
20210220,POR,WAS,0.32768149
20210221,NOP,BOS,0.44572395
20210221,CLE,OKC,0.55375618
20210221,ORL,DET,0.51493782
20210221,TOR,PHI,0.36411995
20210221,NYK,MIN,0.24882454
20210221,ATL,DEN,0.53306526
20210221,LAC,BRK,0.26664681
20210221,MIL,SAC,0.20268196
20210222,HOU,CHI,0.45265412
20210222,OKC,MIA,0.50073338
20210222,DAL,MEM,0.51441012
20210222,PHO,POR,0.25187468
20210222,UTA,CHO,0.14346683
20210222,LAL,WAS,0.20497072
